,Parent Department,Organisation,Unit,Reporting Senior Post,Grade,Payscale Minimum (£),Payscale Maximum (£),Generic Job Title,Number of Posts in FTE,Professional/Occupational Group
0,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG201,Administrative Officer (AO),19335,25847,Knowledge Information Management Support Officer,0.61,Knowledge and Information Management (KIM)
1,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG201,Administrative Officer (AO),19335,25847,Knowledge Information Management Support Officer,1.0,Knowledge and Information Management (KIM)
2,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG201,Administrative Officer (AO),19335,25847,Knowledge Information Management Support Officer,1.0,Knowledge and Information Management (KIM)
3,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG146,Administrative Officer (AO),19335,25847,HR Support Officer,0.82,Human Resources
4,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG201,Administrative Officer (AO),19335,25847,Knowledge Information Management Support Officer,1.0,Knowledge and Information Management (KIM)
5,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG146,Administrative Officer (AO),19335,25847,HR Support Officer,0.7,Human Resources
6,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG201,Administrative Officer (AO),19335,25847,Knowledge Information Management Support Officer,1.0,Knowledge and Information Management (KIM)
7,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG201,Administrative Officer (AO),19335,25847,Knowledge Information Management Support Officer,0.54,Knowledge and Information Management (KIM)
8,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG146,Administrative Officer (AO),19335,25847,HR Support Officer,1.0,Human Resources
9,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG146,Administrative Officer (AO),19335,25847,HR Support Officer,1.0,Human Resources
10,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG146,Administrative Officer (AO),19335,25847,HR Support Officer,1.0,Human Resources
11,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG221,Administrative Officer (AO),19335,25847,HR Support Officer,1.0,Human Resources
12,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG197,Administrative Officer (AO),19335,25847,Finance Support Officer,1.0,Finance
13,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG148,Administrative Officer (AO),19335,25847,Communications Support Officer,1.0,Communications
14,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG218,Administrative Officer (AO),19335,25847,Statistical Support Officer,1.0,Statisticians
15,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG197,Administrative Officer (AO),19335,25847,Finance Support Officer,1.0,Finance
16,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG207,Administrative Officer (AO),19335,25847,HR Support Officer,1.0,Human Resources
17,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG197,Administrative Officer (AO),19335,25847,Finance Support Officer,1.0,Finance
18,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG197,Administrative Officer (AO),19335,25847,Finance Support Officer,1.0,Finance
19,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG197,Administrative Officer (AO),19335,25847,Finance Support Officer,1.0,Finance
20,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG201,Administrative Officer (AO),19335,25847,Knowledge Information Management Support Officer,1.0,Knowledge and Information Management (KIM)
21,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG201,Administrative Officer (AO),19335,25847,Knowledge Information Management Support Officer,0.67,Knowledge and Information Management (KIM)
22,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG197,Administrative Officer (AO),19335,25847,Finance Support Officer,1.0,Finance
23,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG222,Administrative Officer (AO),19335,25847,Policy Support Officer,1.0,Policy
24,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG197,Administrative Officer (AO),19335,25847,Finance Support Officer,1.0,Finance
25,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG201,Administrative Officer (AO),19335,25847,Knowledge Information Management Support Officer,1.0,Knowledge and Information Management (KIM)
26,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG201,Administrative Officer (AO),19335,25847,Knowledge Information Management Support Officer,1.0,Knowledge and Information Management (KIM)
27,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG201,Administrative Officer (AO),19335,25847,Knowledge Information Management Support Officer,1.0,Knowledge and Information Management (KIM)
28,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG197,Administrative Officer (AO),19335,25847,Finance Support Officer,1.0,Finance
29,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG197,Administrative Officer (AO),19335,25847,Finance Support Officer,0.67,Finance
30,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG197,Administrative Officer (AO),19335,25847,Finance Support Officer,1.0,Finance
31,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG181,Administrative Officer (AO),19335,25847,Policy Support Officer,1.0,Policy
32,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG197,Administrative Officer (AO),19335,25847,Finance Support Officer,1.0,Finance
33,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG197,Administrative Officer (AO),19335,25847,Finance Support Officer,1.0,Finance
34,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG197,Administrative Officer (AO),19335,25847,Finance Support Officer,1.0,Finance
35,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG199,Executive Officer (EO),22279,31225,Procurement Support Officer ,0.89,Procurement
36,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG146,Executive Officer (EO),22279,31225,HR Support Officer,0.66,Human Resources
37,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG146,Executive Officer (EO),22279,31225,HR Support Officer,0.61,Human Resources
38,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG201,Executive Officer (EO),22279,31225,Knowledge Information Management Support Officer,0.95,Knowledge and Information Management (KIM)
39,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG201,Executive Officer (EO),22279,31225,IT Support Officer,1.0,Information Technology
40,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG201,Executive Officer (EO),22279,31225,Knowledge Information Management Support Officer,1.0,Knowledge and Information Management (KIM)
41,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG201,Executive Officer (EO),22279,31225,Knowledge Information Management Support Officer,1.0,Knowledge and Information Management (KIM)
42,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG201,Executive Officer (EO),22279,31225,Knowledge Information Management Support Officer,1.0,Knowledge and Information Management (KIM)
43,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG146,Executive Officer (EO),22279,31225,HR Support Officer,0.89,Human Resources
44,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG146,Executive Officer (EO),22279,31225,HR Support Officer,1.0,Human Resources
45,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG146,Executive Officer (EO),22279,31225,HR Support Officer,1.0,Human Resources
46,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG202,Executive Officer (EO),22279,31225,Policy Support Officer,0.58,Property And Asset Management
47,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG197,Executive Officer (EO),22279,31225,Finance Support Officer,0.83,Finance
48,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG197,Executive Officer (EO),22279,31225,Finance Support Officer,0.92,Finance
49,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG214,Executive Officer (EO),22279,31225,Communications Support Officer,1.0,Communications
50,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG218,Executive Officer (EO),22279,31225,Statistical Support Officer,1.0,Statisticians
51,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG217,Executive Officer (EO),22279,31225,Policy Support Officer,1.0,Policy
52,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG198,Executive Officer (EO),22279,31225,Finance Support Officer,1.0,Finance
53,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG218,Executive Officer (EO),22279,31225,Statistical Support Officer,1.0,Statisticians
54,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG215,Executive Officer (EO),22279,31225,Statistical Support Officer,1.0,Statisticians
55,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG198,Executive Officer (EO),22279,31225,Finance Support Officer,1.0,Finance
56,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG218,Executive Officer (EO),22279,31225,Statistical Support Officer,1.0,Statisticians
57,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG218,Executive Officer (EO),22279,31225,Statistical Support Officer,1.0,Statisticians
58,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG197,Executive Officer (EO),22279,31225,Finance Support Officer,0.63,Finance
59,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG218,Executive Officer (EO),22279,31225,Statistical Support Officer,1.0,Statisticians
60,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG221,Executive Officer (EO),22279,31225,HR Support Officer,1.0,Human Resources
61,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG215,Executive Officer (EO),22279,31225,Statistical Support Officer,1.0,Statisticians
62,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG204,Executive Officer (EO),22279,31225,Internal Audit Support Officer,1.0,Internal Audit
63,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG199,Executive Officer (EO),22279,31225,Procurement Support Officer ,1.0,Procurement
64,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG222,Executive Officer (EO),22279,31225,Policy Support Officer,1.0,Policy
65,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG198,Executive Officer (EO),22279,31225,Finance Support Officer,1.0,Finance
66,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG199,Executive Officer (EO),22279,31225,Procurement Support Officer ,1.0,Procurement
67,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG197,Executive Officer (EO),22279,31225,Finance Support Officer,1.0,Finance
68,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG207,Executive Officer (EO),22279,31225,HR Support Officer,1.0,Human Resources
69,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG197,Executive Officer (EO),22279,31225,Finance Support Officer,1.0,Finance
70,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG197,Executive Officer (EO),22279,31225,Finance Support Officer,1.0,Finance
71,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG197,Executive Officer (EO),22279,31225,Finance Support Officer,0.86,Finance
72,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG201,Executive Officer (EO),22279,31225,Knowledge Information Management Support Officer,1.0,Information Technology
73,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG134,Executive Officer (EO),22279,31225,Diary Manager,1.0,Policy
74,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG224,Executive Officer (EO),22279,31225,Policy Support Officer,1.0,Policy
75,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG201,Executive Officer (EO),22279,31225,Knowledge Information Management Support Officer,1.0,Knowledge and Information Management (KIM)
76,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG201,Executive Officer (EO),22279,31225,IT Support Officer,1.0,Information Technology
77,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG197,Executive Officer (EO),22279,31225,Finance Support Officer,1.0,Finance
78,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG197,Executive Officer (EO),22279,31225,Finance Support Officer,1.0,Finance
79,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG197,Executive Officer (EO),22279,31225,Finance Support Officer,1.0,Finance
80,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG224,Executive Officer (EO),22279,31225,Policy Support Officer,1.0,Policy
81,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG134,Executive Officer (EO),22279,31225,Policy Support Officer,1.0,Policy
82,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG197,Executive Officer (EO),22279,31225,Finance Support Officer,0.6,Finance
83,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG222,Executive Officer (EO),22279,31225,Policy Support Officer,0.83,Policy
84,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG197,Executive Officer (EO),22279,31225,Finance Support Officer,1.0,Finance
85,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG207,Executive Officer (EO),22279,31225,HR Support Officer,1.0,Human Resources
86,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG204,Executive Officer (EO),22279,31225,Internal Audit Support Officer,1.0,Internal Audit
87,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG232,Executive Officer (EO),22279,31225,Finance Support Officer,1.0,Finance
88,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG197,Executive Officer (EO),22279,31225,Finance Support Officer,1.0,Finance
89,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG197,Executive Officer (EO),22279,31225,Finance Support Officer,1.0,Finance
90,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG221,Executive Officer (EO),22279,31225,HR Support Officer,1.0,Human Resources
91,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG221,Executive Officer (EO),22279,31225,HR Support Officer,1.0,Human Resources
92,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG197,Executive Officer (EO),22279,31225,Finance Support Officer,1.0,Finance
93,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG197,Executive Officer (EO),22279,31225,Finance Support Officer,1.0,Finance
94,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG181,Executive Officer (EO),22279,31225,Policy Support Officer,1.0,Policy
95,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG201,Executive Officer (EO),22279,31225,Knowledge Information Management Support Officer,1.0,Knowledge and Information Management (KIM)
96,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG214,Executive Officer (EO),22279,31225,Communications Support Officer,1.0,Communications
97,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG201,Executive Officer (EO),22279,31225,Knowledge Information Management Support Officer,1.0,Knowledge and Information Management (KIM)
98,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG204,Higher Executive Officer (HEO),26058,39513,Internal Auditor,1.0,Internal Audit
99,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG204,Higher Executive Officer (HEO),26058,39513,Internal Auditor,0.81,Internal Audit
100,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG204,Higher Executive Officer (HEO),26058,39513,Internal Auditor,0.91,Internal Audit
101,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG204,Higher Executive Officer (HEO),26058,39513,Internal Auditor,1.0,Internal Audit
102,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG201,Higher Executive Officer (HEO),26058,39513,Knowledge Information Management Manager,1.0,Knowledge and Information Management (KIM)
103,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG146,Higher Executive Officer (HEO),26058,39513,HR Officer,0.97,Human Resources
104,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG204,Higher Executive Officer (HEO),26058,39513,Internal Auditor,1.0,Internal Audit
105,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG204,Higher Executive Officer (HEO),26058,39513,Internal Auditor,1.0,Internal Audit
106,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG204,Higher Executive Officer (HEO),26058,39513,Internal Auditor,1.0,Internal Audit
107,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG204,Higher Executive Officer (HEO),26058,39513,Internal Auditor,1.0,Internal Audit
108,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG204,Higher Executive Officer (HEO),26058,39513,Internal Auditor,1.0,Internal Audit
109,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG204,Higher Executive Officer (HEO),26058,39513,Internal Auditor,1.0,Internal Audit
110,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG146,Higher Executive Officer (HEO),26058,39513,HR Officer,1.0,Human Resources
111,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG146,Higher Executive Officer (HEO),26058,39513,HR Officer,1.0,Human Resources
112,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG204,Higher Executive Officer (HEO),26058,39513,Internal Auditor,1.0,Internal Audit
113,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG204,Higher Executive Officer (HEO),26058,39513,Internal Auditor,1.0,Internal Audit
114,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG201,Higher Executive Officer (HEO),26058,39513,Knowledge Information Management Manager,1.0,Knowledge and Information Management (KIM)
115,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG146,Higher Executive Officer (HEO),26058,39513,HR Officer,1.0,Human Resources
116,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG204,Higher Executive Officer (HEO),26058,39513,Internal Auditor,1.0,Internal Audit
117,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG204,Higher Executive Officer (HEO),26058,39513,Internal Auditor,1.0,Internal Audit
118,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG204,Higher Executive Officer (HEO),26058,39513,Internal Auditor,1.0,Internal Audit
119,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG181,Higher Executive Officer (HEO),26058,39513,Policy Adviser,1.0,Policy
120,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG204,Higher Executive Officer (HEO),26058,39513,Internal Auditor,1.0,Internal Audit
121,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG146,Higher Executive Officer (HEO),26058,39513,HR Officer,1.0,Human Resources
122,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG197,Higher Executive Officer (HEO),26058,39513,Finance Officer,1.0,Finance
123,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG204,Higher Executive Officer (HEO),26058,39513,Internal Auditor,1.0,Internal Audit
124,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG213,Higher Executive Officer (HEO),26058,39513,Press Officer,0.83,Communications
125,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG232,Higher Executive Officer (HEO),26058,39513,Finance Officer,1.0,Finance
126,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG224,Higher Executive Officer (HEO),26058,39513,Policy Adviser,0.4,Policy
127,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG197,Higher Executive Officer (HEO),26058,39513,Finance Officer,0.83,Finance
128,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG205,Higher Executive Officer (HEO),26058,39513,HR Officer,1.0,Human Resources
129,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG204,Higher Executive Officer (HEO),26058,39513,Internal Auditor,1.0,Internal Audit
130,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG146,Higher Executive Officer (HEO),26058,39513,HR Officer,1.0,Human Resources
131,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG224,Higher Executive Officer (HEO),26058,39513,Policy Adviser,1.0,Policy
132,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG197,Higher Executive Officer (HEO),26058,39513,Finance Officer,1.0,Finance
133,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG201,Higher Executive Officer (HEO),26058,39513,IT Manager,1.0,Information Technology
134,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG218,Higher Executive Officer (HEO),26058,39513,Statistician,1.0,Statisticians
135,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG217,Higher Executive Officer (HEO),26058,39513,Policy Adviser,1.0,Policy
136,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG215,Higher Executive Officer (HEO),26058,39513,Statistician,1.0,Statisticians
137,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG218,Higher Executive Officer (HEO),26058,39513,Statistician,1.0,Statisticians
138,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG197,Higher Executive Officer (HEO),26058,39513,Finance Officer,1.0,Finance
139,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG197,Higher Executive Officer (HEO),26058,39513,Finance Officer,1.0,Finance
140,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG224,Higher Executive Officer (HEO),26058,39513,Policy Adviser,1.0,Policy
141,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG197,Higher Executive Officer (HEO),26058,39513,Finance Officer,1.0,Finance
142,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG197,Higher Executive Officer (HEO),26058,39513,Finance Officer,1.0,Finance
143,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG222,Higher Executive Officer (HEO),26058,39513,Policy Adviser,1.0,Policy
144,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG207,Higher Executive Officer (HEO),26058,39513,HR Officer,1.0,Human Resources
145,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG199,Higher Executive Officer (HEO),26058,39513,Procurement Officer,1.0,Procurement
146,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG199,Higher Executive Officer (HEO),26058,39513,Procurement Officer,1.0,Procurement
147,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG197,Higher Executive Officer (HEO),26058,39513,Finance Officer,1.0,Finance
148,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG232,Higher Executive Officer (HEO),26058,39513,Finance Officer,1.0,Finance
149,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG201,Higher Executive Officer (HEO),26058,39513,IT Manager,1.0,Information Technology
150,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG207,Higher Executive Officer (HEO),26058,39513,HR Officer,1.0,Human Resources
151,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG197,Higher Executive Officer (HEO),26058,39513,Finance Officer,1.0,Finance
152,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG221,Higher Executive Officer (HEO),26058,39513,HR Officer,1.0,Human Resources
153,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG221,Higher Executive Officer (HEO),26058,39513,HR Officer,1.0,Human Resources
154,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG232,Higher Executive Officer (HEO),26058,39513,Finance Officer,1.0,Finance
155,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG222,Higher Executive Officer (HEO),26058,39513,Policy Adviser,1.0,Policy
156,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG204,Higher Executive Officer (HEO),26058,39513,Internal Auditor,1.0,Internal Audit
157,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG218,Higher Executive Officer (HEO),26058,39513,Statistician,1.0,Statisticians
158,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG198,Higher Executive Officer (HEO),26058,39513,Finance Officer,1.0,Finance
159,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG199,Higher Executive Officer (HEO),26058,39513,Procurement Officer,1.0,Procurement
160,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG201,Higher Executive Officer (HEO),26058,39513,Project Manager,1.0,Programme and Project Management (PPM)
161,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG199,Higher Executive Officer (HEO),26058,39513,Procurement Officer,1.0,Procurement
162,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG197,Higher Executive Officer (HEO),26058,39513,Finance Officer,1.0,Finance
163,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG201,Higher Executive Officer (HEO),26058,39513,IT Manager,1.0,Information Technology
164,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG197,Higher Executive Officer (HEO),26058,39513,Finance Officer,1.0,Finance
165,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG197,Higher Executive Officer (HEO),26058,39513,Finance Officer,1.0,Finance
166,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG201,Higher Executive Officer (HEO),26058,39513,IT Manager,1.0,Information Technology
167,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG197,Higher Executive Officer (HEO),26058,39513,Finance Officer,1.0,Finance
168,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG199,Higher Executive Officer (HEO),26058,39513,Procurement Officer,1.0,Procurement
169,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG221,Higher Executive Officer (HEO),26058,39513,HR Officer,1.0,Human Resources
170,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG201,Higher Executive Officer (HEO),26058,39513,IT Manager,1.0,Information Technology
171,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG197,Higher Executive Officer (HEO),26058,39513,Finance Officer,1.0,Finance
172,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG207,Higher Executive Officer (HEO),26058,39513,HR Officer,1.0,Human Resources
173,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG222,Higher Executive Officer (HEO),26058,39513,Policy Adviser,1.0,Policy
174,Department for Communities and Local Government,Department for Communities and Local Government,Finance & Corporate Services,CLG146,Higher Executive Officer (HEO),26058,39513,HR Officer,1.0,Human Resources
