,Parent Department,Organisation,Unit,Reporting Senior Post,Grade,Payscale Minimum (£),Payscale Maximum (£),Generic Job Title,Number of Posts in FTE,Professional/Occupational Group
0,Ministry of Justice,HMI Probation,HMI Probation,88,Band A,42034,67969,Inspector,19.0,Operational Delivery
1,Ministry of Justice,HMI Probation,HMI Probation,88,Band B,29634,44964,Statistician,1.0,Operational Delivery
2,Ministry of Justice,HMI Probation,HMI Probation,88,Band B,29634,44964,Project Support Officer,5.0,Operational Delivery
3,Ministry of Justice,HMI Probation,HMI Probation,88,Band C,21096,36061,Project Support Officer,1.0,Operational Delivery
4,Ministry of Justice,HMI Probation,HMI Probation,88,Band D,17513,28000,Project Support Officer,6.0,Operational Delivery
5,Ministry of Justice,HMI Probation,HMI Probation,88,Band E,15935,22250,Project Support Officer,9.0,Operational Delivery
6,Ministry of Justice,HMI Probation,HMI Probation,88,Band F,13894,18700,Project Support Officer,1.0,Operational Delivery
7,Ministry of Justice,HMI Probation,HMI Probation,88,Band A,42034,67969,Assistant Chief Inspector,4.0,Operational Delivery
